,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
2887,AMZN,2008-11-05,0.00443634909236,0.00441946523544,0.00404211955987,0.00401281601407,11498400,0.00409074299711,-6.470001,66.087796,2.213994,1001.840027,1001.840027,949.859985,952.77002,5426640000.0,952.77002
2888,AMZN,2008-11-06,0.00384426964536,0.00388912948339,0.00362553535849,0.00364534775293,15487800,0.00371613867668,-4.759999,65.397596,6.663993,952.400024,952.400024,899.72998,904.880005,6102230000.0,904.880005
2889,AMZN,2008-11-07,0.00368679345905,0.0037938823878,0.0036811320439,0.00379897406771,7439600,0.00387274834161,1.989998,64.713396,4.698995,907.440002,931.460022,906.900024,930.98999,4931640000.0,930.98999
2890,AMZN,2008-11-10,0.00385816467336,0.00386169824366,0.00366938648367,0.00374107464465,8964900,0.00381372453923,-0.75,64.066396,5.336995,936.75,951.950012,907.469971,919.210022,4572000000.0,919.210022
2891,AMZN,2008-11-11,0.0036358453061,0.0036620604075,0.0035088606166,0.00357432430625,9939200,0.00364373598837,-2.16,63.364196,6.522995,917.150024,917.150024,884.900024,898.950012,4998340000.0,898.950012
2892,AMZN,2008-11-12,0.00339577174265,0.00346242234274,0.00320268696795,0.00320840010692,14768600,0.00327070571471,-4.739998,62.579996,9.729993,893.390015,893.390015,850.47998,852.299988,5764180000.0,852.299988
2893,AMZN,2008-11-13,0.0031958388394,0.00342889544129,0.00301318798289,0.00346856143733,16935300,0.00353591925471,3.369999,61.917996,5.181994,853.130005,913.01001,818.690002,911.289978,7849120000.0,911.289978
2894,AMZN,2008-11-14,0.00336643788042,0.00339079660305,0.00324966999195,0.00322306788356,11949700,0.00328565833261,-3.18,61.169196,6.812994,904.359985,916.880005,869.880005,873.289978,5881030000.0,873.289978
2895,AMZN,2008-11-17,0.00308081937002,0.00314391597889,0.00305938811049,0.00306403739103,10711800,0.00312353954337,-2.060001,60.339796,7.264995,873.22998,882.289978,848.97998,850.75,4927490000.0,850.75
2896,AMZN,2008-11-18,0.00306692441922,0.0030981975254,0.00282525541708,0.0029675383526,15049200,0.0030251665394,-1.25,59.527796,6.513995,852.340027,865.900024,826.840027,859.119995,6679470000.0,859.119995
2897,AMZN,2008-11-19,0.00293106275522,0.00297170938245,0.00279941451113,0.00276682042986,12521100,0.00282055076984,-2.599999,58.709796,7.499994,859.030029,864.570007,806.179993,806.580017,6548600000.0,806.580017
2898,AMZN,2008-11-20,0.00272418237657,0.00302657178571,0.00271562783905,0.00270428897576,18423900,0.00275680498457,-0.810001,57.820196,7.090995,805.869995,820.52002,747.780029,752.440002,9093740000.0,752.440002
2899,AMZN,2008-11-21,0.00280909581043,0.00297170938245,0.00279706543041,0.00292353479108,15042700,0.00298030844959,2.84,57.011596,3.116995,755.840027,801.200012,741.02002,800.030029,9495900000.0,800.030029
2900,AMZN,2008-11-24,0.00299436197555,0.0033100269898,0.00303041522742,0.00328096730662,14549700,0.00334468213499,4.630001,56.314796,2.109006,801.200012,865.599976,801.200012,851.809998,7879440000.0,851.809998
2901,AMZN,2008-11-25,0.0032491026631,0.00326811826774,0.00310167305134,0.00325703546789,13015000,0.00332028555131,-0.310001,55.583996,2.210005,853.400024,868.940002,834.98999,857.390015,6952700000.0,857.390015
2902,AMZN,2008-11-26,0.00315492569712,0.00335269776482,0.00315492065603,0.00339367810631,13439700,0.00345958172493,1.77,55.032396,3.740005,852.900024,887.679993,841.369995,887.679993,5793260000.0,887.679993
2903,AMZN,2008-11-28,0.00339885927791,0.00336031738007,0.00330604988698,0.00329640722997,3481000,0.00336042189433,-1.259998,54.356396,2.703007,886.890015,896.25,881.210022,896.23999,2740860000.0,896.23999
2904,AMZN,2008-12-01,0.0032421551877,0.00329631133183,0.00316196813312,0.00312425294541,11178900,0.00318492445524,-2.23,53.545796,0.601007,888.609985,888.609985,815.690002,816.210022,6052010000.0,816.210022
2905,AMZN,2008-12-02,0.00319506666611,0.0031782050095,0.00303981178524,0.00317983623715,8713700,0.00324158714813,0.719998,52.870996,1.171005,817.940002,850.539978,817.940002,848.809998,6170100000.0,848.809998
2906,AMZN,2008-12-03,0.00310011791281,0.00349594947279,0.00313612722717,0.00349017714474,15675600,0.0035579547289,4.02,52.339996,4.514005,843.599976,873.119995,827.599976,870.73999,6221880000.0,870.73999
2907,AMZN,2008-12-04,0.00354630014478,0.00384798266189,0.00358246752124,0.0036530675988,19782300,0.0037240084383,2.110001,51.887196,5.476006,869.75,875.599976,833.599976,845.219971,5860390000.0,845.219971
2908,AMZN,2008-12-05,0.00354244043622,0.00369482548458,0.00339061945546,0.00372563472131,14608800,0.00379798477989,0.939998,51.410796,5.093004,844.429993,879.419983,818.409973,876.070007,6165370000.0,876.070007
2909,AMZN,2008-12-08,0.00379409366571,0.00397294677511,0.00370853913417,0.00396881245255,10940700,0.0040458849073,3.150002,51.024996,6.889006,882.710022,918.570007,882.710022,909.700012,6553600000.0,909.700012
2910,AMZN,2008-12-09,0.00384504174146,0.00415124941426,0.00389177353854,0.00395646057563,13314800,0.00403329316279,-0.16,50.782996,5.854006,906.47998,916.26001,885.380005,888.669983,5693110000.0,888.669983
2911,AMZN,2008-12-10,0.00397241196945,0.00392418033837,0.00378527825086,0.00383680184517,7753800,0.00391131071656,-1.549999,50.321796,3.553007,892.169983,908.27002,885.450012,899.23999,5942130000.0,899.23999
2912,AMZN,2008-12-11,0.00380798861651,0.00384722083752,0.00377196619308,0.0037248628834,7583600,0.00379719795326,-1.450001,49.895196,1.674006,898.349976,904.630005,868.72998,873.590027,5513840000.0,873.590027
2913,AMZN,2008-12-12,0.00366826701237,0.00391503669339,0.00372106790403,0.00395646057563,8664800,0.00403329316279,3.0,49.572996,3.819006,871.789978,883.23999,851.349976,879.72998,5959590000.0,879.72998
2914,AMZN,2008-12-15,0.00390988492241,0.0038822716925,0.00377040040028,0.00377118226744,7285400,0.00384441683777,-2.400002,49.209996,0.581004,881.070007,884.630005,857.719971,868.570007,4982390000.0,868.570007
2915,AMZN,2008-12-16,0.00383037469456,0.00403542886982,0.00385966836512,0.00406299559125,8862900,0.00414189703787,3.780003,48.957996,3.217007,871.530029,914.659973,871.530029,913.179993,6009780000.0,913.179993
2916,AMZN,2008-12-17,0.00403416722916,0.00417334674043,0.00403507208278,0.00410545509096,9183100,0.00418518108092,0.549999,48.851196,2.970006,908.159973,918.849976,895.940002,904.419983,5907380000.0,904.419983
2917,AMZN,2008-12-18,0.00409129107019,0.00417944240216,0.00400923149006,0.00402053609154,7518100,0.00409861299482,-1.099998,48.672396,1.394008,905.97998,911.02002,877.440002,885.280029,5675000000.0,885.280029
2918,AMZN,2008-12-19,0.00398244728889,0.00403771502871,0.00398730577086,0.00398039241436,10963200,0.00405768974647,-0.520001,48.583596,0.544007,886.960022,905.469971,883.02002,887.880005,6705310000.0,887.880005
2919,AMZN,2008-12-22,0.00398321907621,0.00397370898047,0.0037954580183,0.00384760966028,8925000,0.00392232841431,-1.720001,48.455396,1.018994,887.200012,887.369995,857.090027,871.630005,4869850000.0,871.630005
2920,AMZN,2008-12-23,0.00386897178013,0.00393256215898,0.00392466160835,0.0039433368608,5845400,0.00401991459164,1.240002,48.236596,0.238008,874.309998,880.440002,860.099976,863.159973,4051970000.0,863.159973
2921,AMZN,2008-12-24,0.00398785088087,0.00395846936898,0.00399435324795,0.00397112835227,1645500,0.00404824578069,0.359997,48.148196,0.424005,863.869995,869.789978,861.440002,868.150024,1546550000.0,868.150024
2922,AMZN,2008-12-26,0.00415227454258,0.00411086472192,0.0040366381888,0.00399737609072,6847300,0.00407500323777,0.34,48.209396,0.411005,869.51001,873.73999,866.52002,872.799988,1880050000.0,872.799988
2923,AMZN,2008-12-29,0.00397009622151,0.00394475371101,0.00380250549539,0.00381364215315,6507900,0.00388770127431,-2.379997,48.191596,1.783992,872.369995,873.700012,857.070007,869.419983,3323430000.0,869.419983
2924,AMZN,2008-12-30,0.00382188325854,0.00390208293599,0.00381660052787,0.00391863279817,6601300,0.00399473078783,1.359996,48.193796,0.614996,870.580017,891.119995,870.580017,890.640015,3627800000.0,890.640015
2925,AMZN,2008-12-31,0.00391683239781,0.0039386578207,0.00390821757345,0.00395877647535,7792200,0.00403565403618,0.520001,48.159996,0.040005,890.590027,910.320007,889.669983,903.25,4172940000.0,903.25
2926,AMZN,2009-01-02,0.00396392053343,0.00415505922188,0.00399905172262,0.00419655026044,7296400,0.00427804527536,3.080002,48.242596,3.002007,902.98999,934.72998,899.349976,931.799988,4048270000.0,931.799988
2927,AMZN,2009-01-05,0.00430203115739,0.00424725863901,0.00415253003429,0.00417339049122,9509800,0.00425443575441,-0.3,48.323996,2.504007,929.169983,936.630005,919.530029,927.450012,5413910000.0,927.450012
2928,AMZN,2009-01-06,0.00421094195826,0.00443622880046,0.00420890992933,0.00442814795267,11080100,0.00451414048489,3.3,48.464796,5.224007,931.169983,943.849976,927.280029,934.700012,5392620000.0,934.700012
2929,AMZN,2009-01-07,0.00434525997042,0.00433945775134,0.00433419825433,0.00433859684501,7942700,0.00442285033721,-1.16,48.609596,3.428007,927.450012,927.450012,902.369995,906.650024,4704940000.0,906.650024
2930,AMZN,2009-01-08,0.00424490762514,0.00436765081544,0.00427390348578,0.00441270802933,6577900,0.00449840072556,0.959999,48.761196,3.780006,905.72998,910.0,896.809998,909.72998,4991550000.0,909.72998
2931,AMZN,2009-01-09,0.00439389206665,0.00434326755897,0.00428330004359,0.0042853291442,6684100,0.00436854820292,-1.650002,48.750596,1.723004,909.909973,911.929993,888.309998,890.349976,4716500000.0,890.349976
2932,AMZN,2009-01-12,0.00417774846467,0.00413753375629,0.00398339058411,0.00400818390583,9556300,0.00408602093552,-3.59,48.651196,1.880996,890.400024,890.400024,864.320007,870.26001,4725050000.0,870.26001
2933,AMZN,2009-01-13,0.00393381488388,0.00406057425545,0.00397399402629,0.00397190049898,7883200,0.00404903292212,-0.469997,48.545996,2.555993,869.789978,877.02002,862.02002,871.789978,5567460000.0,871.789978
2934,AMZN,2009-01-14,0.00386742781951,0.00381750343891,0.00376961711235,0.00374339085317,10442600,0.00381608572742,-2.959999,48.370996,5.288992,867.280029,867.280029,836.929993,842.619995,5407880000.0,842.619995
2935,AMZN,2009-01-15,0.00374854902754,0.00397980464219,0.00372968156545,0.00397112835227,11617300,0.00404824578069,2.949997,48.284396,2.354995,841.98999,851.590027,817.039978,843.73999,7807350400.0,843.73999
2936,AMZN,2009-01-16,0.00399865798763,0.00398742456223,0.00387846148076,0.00398270831408,8258200,0.00406005061987,0.150001,48.147196,1.927994,844.450012,858.130005,830.659973,850.119995,6786040000.0,850.119995
2937,AMZN,2009-01-20,0.00391760418513,0.00393941994986,0.00377979687979,0.00373953066004,6767200,0.00381215057116,-3.150001,48.076396,4.515995,849.640015,849.640015,804.469971,805.219971,6375230000.0,805.219971
2938,AMZN,2009-01-21,0.00380644465589,0.00386246014423,0.00377823077377,0.003901649199,5829500,0.00397741737523,2.100002,48.142796,1.733993,806.77002,841.719971,804.299988,840.23999,6467830000.0,840.23999
2939,AMZN,2009-01-22,0.00381493578314,0.00387693785515,0.00377901367017,0.00385532950615,7133300,0.00393019817593,-0.600002,48.157396,1.707995,839.73999,839.73999,811.289978,827.5,5843830000.0,827.5
2940,AMZN,2009-01-23,0.00377479512292,0.00391808437185,0.00379389191228,0.00390859712977,5793300,0.00398450023152,0.690002,48.200796,0.364993,822.159973,838.609985,806.070007,831.950012,5832160000.0,831.950012
2941,AMZN,2009-01-26,0.00387360350759,0.00387769967952,0.00379937320504,0.00383139789902,7155700,0.00390580182834,-1.0,48.267396,0.776993,832.5,852.530029,827.690002,836.570007,6039940000.0,836.570007
2942,AMZN,2009-01-27,0.00380567255979,0.00384188669538,0.00373672904254,0.00373953066004,8738200,0.00381215057116,-1.190002,48.404996,1.618995,837.299988,850.450012,835.400024,845.710022,5353260000.0,845.710022
2943,AMZN,2009-01-28,0.00383809426606,0.003923418514,0.0038346106688,0.00388775333747,8056600,0.00396325166266,1.920002,48.513596,0.410007,845.72998,877.859985,845.72998,874.090027,6199180000.0,874.090027
2944,AMZN,2009-01-29,0.00385662071274,0.00395084937274,0.00384792241336,0.0038599615372,17966800,0.00393492015882,-0.360001,48.678596,0.100994,868.890015,868.890015,844.150024,845.140015,5067060000.0,845.140015
2945,AMZN,2009-01-30,0.00442785773354,0.0045520493449,0.00448219558647,0.00454085875236,39783100,0.00462904007483,8.82,49.061196,7.981006,845.690002,851.659973,821.669983,825.880005,5350580000.0,825.880005
2946,AMZN,2009-02-02,0.00452126260342,0.00472425594133,0.00455188722606,0.00472073311439,19324300,0.00481240751163,2.330002,49.515396,9.355008,823.090027,830.780029,812.869995,825.440002,5673270000.0,825.440002
2947,AMZN,2009-02-03,0.00469880911983,0.00489189060098,0.00469831806064,0.00490909908301,14694600,0.00500443145798,2.439998,50.070396,10.280006,825.690002,842.599976,821.97998,838.51001,5886310000.0,838.51001
2948,AMZN,2009-02-04,0.00489256664377,0.00483398051926,0.00476331161709,0.00471378510643,13726300,0.00480532457665,-2.529999,50.590996,6.698007,837.77002,851.849976,829.179993,832.22998,6420450000.0,832.22998
2949,AMZN,2009-02-05,0.00472042371933,0.00486217381195,0.00474765047859,0.0048774473984,10169600,0.00497216511268,2.119999,51.097196,7.494006,831.75,850.549988,819.909973,845.849976,6624030000.0,845.849976
2950,AMZN,2009-02-06,0.00487712773235,0.0051052443237,0.00494732891786,0.00513760903761,12044900,0.00523737896748,3.370003,51.578196,9.272009,846.090027,870.75,845.419983,868.599976,6484100000.0,868.599976
2951,AMZN,2009-02-09,0.0051380438764,0.00513267556343,0.00511960034517,0.00514996060573,9437600,0.00524997039719,0.159996,52.068596,7.724005,868.23999,875.01001,861.650024,869.890015,5574370000.0,869.890015
2952,AMZN,2009-02-10,0.00510639457501,0.00512277001788,0.00493871533475,0.0048874833756,10700600,0.00498239598379,-3.399998,52.455596,2.837007,866.869995,868.049988,822.98999,827.159973,6770169600.0,827.159973
2953,AMZN,2009-02-11,0.00487095204427,0.0049452293555,0.00487450498792,0.00496777034398,8347300,0.005064242087,1.039997,52.888596,2.478004,827.409973,838.219971,822.299988,833.73999,5926460000.0,833.73999
2954,AMZN,2009-02-12,0.00488253132433,0.0048957007134,0.00483222004707,0.00493766272119,8095500,0.00503354978846,-0.389999,53.358396,0.692005,829.909973,835.47998,808.059998,835.190002,6476460000.0,835.190002
2955,AMZN,2009-02-13,0.00493811120474,0.00492846571428,0.00492305419624,0.00488362318247,4130900,0.00497846082754,-0.700001,53.799796,0.451996,833.950012,839.429993,825.210022,826.840027,5296650000.0,826.840027
2956,AMZN,2009-02-17,0.00476056437955,0.00477378458344,0.00479071831584,0.00476087640558,7126100,0.00485333036649,-1.59,54.128996,2.093996,818.609985,818.609985,789.169983,789.169983,5907820000.0,789.169983
2957,AMZN,2009-02-18,0.00480688103662,0.00478369005279,0.00473903681717,0.00481337188249,7366000,0.00490684528065,0.68,54.429596,1.289996,791.059998,796.169983,780.429993,788.419983,5740710000.0,788.419983
2958,AMZN,2009-02-19,0.00485088171416,0.00489036687605,0.00482908775672,0.00478249242179,6768900,0.00487536615547,-0.399997,54.703396,1.778993,787.909973,797.580017,777.030029,778.940002,5746940000.0,778.940002
2959,AMZN,2009-02-20,0.00471424803125,0.00488808109815,0.00476409451349,0.00492994295251,9354500,0.00502568010554,1.91,54.952396,0.063007,775.869995,778.690002,754.25,770.049988,8210590400.0,770.049988
2960,AMZN,2009-02-23,0.00495277832884,0.00494599148466,0.00481734211818,0.00476396445201,7336000,0.00485647838131,-2.150002,55.161596,1.602995,773.25,777.849976,742.369995,743.330017,6509300000.0,743.330017
2961,AMZN,2009-02-24,0.00478372286247,0.00503666626248,0.00484631500125,0.00506426938241,10271400,0.00516261509097,3.889999,55.479596,2.398004,744.690002,775.48999,744.690002,773.140015,7234489600.0,773.140015
2962,AMZN,2009-02-25,0.00500990186109,0.00500999722811,0.00491913900949,0.0049183629135,9122100,0.00501387518767,-1.889999,55.788796,0.468005,770.640015,780.119995,752.890015,764.900024,7483640000.0,764.900024
2963,AMZN,2009-02-26,0.0049496904848,0.0049322758267,0.00488155246501,0.00481260004458,7275300,0.00490605845401,-1.369999,56.010596,0.700994,765.76001,779.419983,751.75,752.830017,7599969600.0,752.830017
2964,AMZN,2009-02-27,0.00472891476938,0.00495894493727,0.00477192496529,0.0050017382371,11488300,0.00509886962049,2.450001,56.329396,1.666007,749.929993,751.27002,734.52002,735.090027,8926480000.0,735.090027
2965,AMZN,2009-03-02,0.00493579522522,0.00499247153393,0.00481655890856,0.00478558046822,10511900,0.0048785141703,-2.799999,56.516596,1.006992,729.570007,729.570007,699.700012,700.820007,7868289600.0,700.820007
2966,AMZN,2009-03-03,0.00484393423876,0.00482255102018,0.00480011487365,0.0047631926141,9691600,0.00485569155468,-0.290001,56.686996,1.299993,704.440002,711.669983,692.299988,696.330017,7583230400.0,696.330017
2967,AMZN,2009-03-04,0.00484779387013,0.00501304521137,0.00488625093968,0.00500328199012,11960900,0.00510044335246,3.109997,56.941596,1.564004,698.599976,724.119995,698.599976,712.869995,7673620000.0,712.869995
2968,AMZN,2009-03-05,0.0049496904848,0.00501380734053,0.00498021698767,0.00500019394369,11770300,0.00509729533764,-0.040001,57.205796,1.242003,708.27002,708.27002,677.929993,682.549988,7507249600.0,682.549988
2969,AMZN,2009-03-06,0.00503305972646,0.00499094780899,0.00468422310646,0.0047624204674,15093800,0.00485490441325,-3.079998,57.442796,1.620995,684.039978,699.090027,666.789978,683.380005,7331830400.0,683.380005
2970,AMZN,2009-03-09,0.00480147752183,0.00487893714838,0.00471006401241,0.0046697816221,13561400,0.00476046656553,-1.199997,57.630996,2.698992,680.76001,695.27002,672.880005,676.530029,7277320000.0,676.530029
2971,AMZN,2009-03-10,0.00482386390866,0.00502142703198,0.00483770141814,0.00507276137499,15435700,0.00517127199402,5.219997,57.916396,2.510005,679.280029,719.599976,679.280029,719.599976,8618329600.0,719.599976
2972,AMZN,2009-03-11,0.00511334174164,0.00528583304553,0.00511098676206,0.00529123535239,13881700,0.0053939886324,2.830002,58.251596,4.857007,719.590027,731.919983,713.849976,721.359985,7287809600.0,721.359985
2973,AMZN,2009-03-12,0.00527622144273,0.00532393188377,0.00526603149297,0.00537152262956,11348900,0.00547583505041,1.040001,58.655196,5.173008,720.890015,752.630005,714.76001,750.73999,7326630400.0,750.73999
2974,AMZN,2009-03-13,0.00537580200069,0.00531402580484,0.00528795689895,0.00529818297436,8903400,0.0054010711739,-0.950005,59.012596,3.839003,751.969971,758.289978,742.460022,756.549988,6787089600.0,756.549988
2975,AMZN,2009-03-16,0.00529243221867,0.00527973707902,0.0052213974714,0.00517080470683,9437300,0.00527121928085,-1.649994,59.326596,1.690009,758.840027,774.530029,753.369995,753.890015,7883540000.0,753.890015
2976,AMZN,2009-03-17,0.00520057154099,0.00546413530369,0.00524645516772,0.00550816495918,11902800,0.00561513090923,4.369995,59.666396,5.095004,753.880005,778.119995,749.929993,778.119995,6156800000.0,778.119995
2977,AMZN,2009-03-18,0.00547847040269,0.00563177057292,0.00549155052497,0.00550044519051,10401700,0.00560726122631,-0.099998,60.010196,4.351006,776.01001,803.039978,765.640015,794.349976,9098449600.0,794.349976
2978,AMZN,2009-03-19,0.00551166397347,0.00547937521997,0.00542185888537,0.00541166592075,8819100,0.00551675790526,-1.150002,60.264996,2.668004,797.919983,803.23999,781.820007,784.039978,9033870400.0,784.039978
2979,AMZN,2009-03-20,0.00543369762904,0.00540165320898,0.00540933035043,0.00540085810565,8468100,0.00550574020752,-0.139999,60.540196,1.701005,784.580017,788.909973,766.200012,768.539978,7643720000.0,768.539978
2980,AMZN,2009-03-23,0.00550857612943,0.00576130639433,0.00553618454654,0.00583471801403,8612400,0.00594802546946,5.620003,60.908596,5.812008,772.309998,823.369995,772.309998,822.919983,7715769600.0,822.919983
2981,AMZN,2009-03-24,0.00577798355512,0.00571482573549,0.00566225615948,0.00562087583607,7457900,0.00573003057787,-2.770004,61.254596,2.332004,820.599976,823.650024,805.47998,806.119995,6767980000.0,806.119995
2982,AMZN,2009-03-25,0.00564212165953,0.0056348179466,0.00546884190937,0.00558922446026,7895600,0.00569776454736,-0.409996,61.664196,1.536008,806.809998,826.780029,791.369995,813.880005,7687180000.0,813.880005
2983,AMZN,2009-03-26,0.00567145583053,0.00571330201055,0.00568809698711,0.00568881146792,6657700,0.00579928548746,1.29,62.108996,2.415008,814.059998,832.97998,814.059998,832.859985,6992960000.0,832.859985
2984,AMZN,2009-03-27,0.00552787467222,0.00550833010844,0.00548920144424,0.00544408952047,8568800,0.0055498111559,-3.170005,62.549596,0.943997,828.679993,828.679993,813.429993,815.940002,5600210000.0,815.940002
2985,AMZN,2009-03-30,0.00543446980234,0.00546108732043,0.0054617947455,0.00551511319875,8373100,0.00562221408031,0.920005,62.949596,0.469992,809.070007,809.070007,779.809998,787.530029,5912660000.0,787.530029
2986,AMZN,2009-03-31,0.00560506884335,0.00567672689725,0.00564737854381,0.00566951166024,8918200,0.00577961088667,2.0,63.386596,1.321008,790.880005,810.47998,790.880005,797.869995,6089100000.0,797.869995
2987,AMZN,2009-04-01,0.00563671814474,0.00572168322158,0.00561527305717,0.00567414345968,7041400,0.00578433263346,0.059998,63.887796,1.156006,793.590027,813.619995,783.320007,811.080017,6034140000.0,811.080017
2988,AMZN,2009-04-02,0.00568380658914,0.00588550837839,0.00575074146284,0.0058933889662,11066900,0.00600783578369,2.839996,64.403796,3.372002,814.530029,845.609985,814.530029,834.380005,7542809600.0,834.380005
2989,AMZN,2009-04-03,0.0058991784038,0.00596780202138,0.00591205022631,0.00603466371286,5809900,0.0061518540189,1.830002,64.968396,4.381004,835.130005,842.5,826.700012,842.5,5855640000.0,842.5
2990,AMZN,2009-04-06,0.00596402181633,0.00597085000463,0.00595120287682,0.00602076785132,5751300,0.00613768830633,-0.18,65.515596,3.960004,839.75,839.75,822.789978,835.47998,6210000000.0,835.47998
2991,AMZN,2009-04-07,0.00594163542951,0.00587331705495,0.00586350070477,0.00582931406788,5748800,0.00594251658124,-2.479996,66.033196,1.210008,834.119995,834.119995,814.530029,815.549988,5155580000.0,815.549988
2992,AMZN,2009-04-08,0.00586135341433,0.00587560290904,0.00583922629637,0.00594279701427,5653000,0.00605820331261,1.470001,66.603996,2.222009,816.76001,828.419983,814.840027,825.159973,5938460000.0,825.159973
2993,AMZN,2009-04-09,0.00598332035911,0.00609581411785,0.0060498677127,0.00615818240485,7082300,0.00627777138528,2.789994,67.192196,4.404004,829.289978,856.909973,829.289978,856.559998,7600710400.0,856.559998
2994,AMZN,2009-04-13,0.00616318231469,0.00609352826375,0.00609606752708,0.00609410742933,6212200,0.00621245210414,-0.829995,67.770996,2.732008,855.330017,864.309998,845.349976,858.72998,6434890000.0,858.72998
2995,AMZN,2009-04-14,0.00602114534858,0.00605466729636,0.00602481001638,0.00596132467525,6160400,0.00607709077197,-1.720001,68.138996,0.434007,856.880005,856.880005,840.25,841.5,7569840000.0,841.5
2996,AMZN,2009-04-15,0.00582815992074,0.00577654570103,0.00575622283391,0.00576755445168,9412800,0.00587955762261,-2.510002,68.410196,2.202995,839.440002,852.929993,835.580017,852.059998,6241100000.0,852.059998
2997,AMZN,2009-04-16,0.00581503706604,0.00590379620173,0.00588542673719,0.00596364057497,7467800,0.00607945164537,2.540001,68.683396,0.037994,854.539978,870.349976,847.039978,865.299988,6598670000.0,865.299988
2998,AMZN,2009-04-17,0.0059269683826,0.00599828116816,0.00594180600578,0.00602540019116,7426000,0.00614241060401,0.800003,69.023196,0.591008,865.179993,875.630005,860.869995,869.599976,7352009600.0,869.599976
2999,AMZN,2009-04-20,0.00605511093827,0.00607981268199,0.00601619643327,0.00598834432881,8686900,0.00610463513439,-0.480003,69.310996,0.171005,868.27002,868.27002,832.390015,832.390015,6973960000.0,832.390015
3000,AMZN,2009-04-21,0.00596942540831,0.00602723605663,0.00605221679343,0.00607866727438,7162200,0.00619671210871,1.169998,69.554796,1.266003,831.25,850.090027,826.830017,850.080017,7436489600.0,850.080017
3001,AMZN,2009-04-22,0.00603426820329,0.00626192505256,0.00609293531503,0.00611417884333,8775500,0.00623291329547,0.459999,69.804596,1.357002,847.26001,861.780029,840.570007,843.549988,7327860000.0,843.549988
3002,AMZN,2009-04-23,0.00627820209285,0.00625278117899,0.00619238336054,0.00622303006747,16187700,0.00634387835874,1.410004,70.150596,2.404006,844.619995,852.869995,835.450012,851.919983,6563100000.0,851.919983
3003,AMZN,2009-04-24,0.00633223778106,0.00660481459669,0.00632158718551,0.00652024695144,23484300,0.00664686705357,3.849998,70.552796,5.785004,853.909973,871.799988,853.909973,866.22998,7114440000.0,866.22998
3004,AMZN,2009-04-27,0.00647504684328,0.00647527877528,0.00643747871779,0.00641680029104,9705900,0.00654141150811,-1.339996,70.935996,4.027008,862.820007,868.830017,854.650024,857.51001,5613460000.0,857.51001
3005,AMZN,2009-04-28,0.0063824140695,0.00650347153459,0.0064523569599,0.0063612167677,7924000,0.00648474857913,-0.720001,71.318796,2.789007,854.47998,864.47998,847.119995,855.159973,6328000000.0,855.159973
3006,AMZN,2009-04-29,0.00640634410816,0.00632364501811,0.00620647831472,0.00615972669826,9735100,0.00627934566814,-2.610001,71.681196,0.328994,856.849976,882.059998,856.849976,873.640015,6101620000.0,873.640015
3007,AMZN,2009-04-30,0.00624732427001,0.00629926176164,0.00625581041944,0.00621608182791,8537600,0.00633679518766,0.729996,72.044596,0.074002,876.590027,888.700012,868.51001,872.809998,6862540000.0,872.809998
3008,AMZN,2009-05-01,0.0062048672443,0.00612476900632,0.00609606752708,0.00609565118235,6121700,0.0062140258361,-1.559998,72.384796,1.576996,872.73999,880.47998,866.099976,877.52002,5312170000.0,877.52002
3009,AMZN,2009-05-04,0.00619560432974,0.00619868082869,0.00617437282809,0.00615818240485,7019300,0.00627777138528,0.809998,72.702996,0.986998,879.210022,907.849976,879.210022,907.23999,7038840000.0,907.23999
3010,AMZN,2009-05-05,0.00625349995809,0.0062482094708,0.00627930224466,0.00632261715233,5870300,0.00644539937754,2.130005,73.106796,0.827007,906.099976,907.700012,897.340027,903.799988,6882860000.0,903.799988
3011,AMZN,2009-05-06,0.00639785267214,0.00637012560076,0.00623780059174,0.0063295647743,8604000,0.00645248191903,0.089996,73.434596,0.638003,903.950012,920.280029,903.950012,919.530029,8555040000.0,919.530029
3012,AMZN,2009-05-07,0.00638627400964,0.00630535772815,0.0060984166078,0.00612035493618,9632100,0.00623920932512,-2.709999,73.745996,1.938996,919.580017,929.580017,901.359985,907.390015,9120100000.0,907.390015
3013,AMZN,2009-05-08,0.00615160365219,0.00611333981203,0.00597547736352,0.0060176798049,8193000,0.0061345402915,-1.330002,74.058196,2.617998,909.030029,930.169983,909.030029,929.22998,8163280000.0,929.22998
3014,AMZN,2009-05-11,0.0059285125748,0.00608438431398,0.00595198608644,0.00606863160598,6872300,0.00618648155239,0.660004,74.334596,1.506994,922.98999,922.98999,908.679993,909.23999,6150600000.0,909.23999
3015,AMZN,2009-05-12,0.00607518103679,0.00601733058728,0.00599270460805,0.00601613605188,5548700,0.00613296655953,-0.680001,74.653396,1.739995,910.52002,915.570007,896.460022,908.349976,6871750400.0,908.349976
3016,AMZN,2009-05-13,0.00588605554909,0.00584055205406,0.00579537548442,0.00572741108329,8770500,0.00583863468905,-3.739998,74.903196,4.919993,905.400024,905.400024,882.799988,883.919983,7091820000.0,883.919983
